run_id,tech,vehicle_id,msg_seq,tx_t_s,rx_t_s,rx_ok,msg_type,tx_id,rx_id,cam_gdt_ms
txPower_23,nrv2x,veh10,2606,,2.61008,1,CAM,3,10.0,2606
txPower_23,nrv2x,veh10,2624,,2.63983,1,CAM,5,10.0,2624
txPower_23,nrv2x,veh10,2641,,2.65508,1,CAM,6,10.0,2641
txPower_23,nrv2x,veh10,2679,,2.68333,1,CAM,12,10.0,2679
txPower_23,nrv2x,veh10,2694,,2.70608,1,CAM,1,10.0,2694
txPower_23,nrv2x,veh10,2723,,2.72633,1,CAM,8,10.0,2723
txPower_23,nrv2x,veh10,2729,,2.73333,1,CAM,14,10.0,2729
txPower_23,nrv2x,veh10,2769,,2.77933,1,CAM,2,10.0,2769
txPower_23,nrv2x,veh10,2793,,2.79533,1,CAM,9,10.0,2793
txPower_23,nrv2x,veh10,2806,,2.82308,1,CAM,3,10.0,2806
txPower_23,nrv2x,veh10,2824,,2.83983,1,CAM,5,10.0,2824
txPower_23,nrv2x,veh10,2841,,2.85508,1,CAM,6,10.0,2841
txPower_23,nrv2x,veh10,2882,2.88281,,0,CAM,10,,2882
txPower_23,nrv2x,veh10,2879,,2.88333,1,CAM,12,10.0,2879
txPower_23,nrv2x,veh10,2923,,2.92633,1,CAM,8,10.0,2923
txPower_23,nrv2x,veh10,2929,,2.93333,1,CAM,14,10.0,2929
txPower_23,nrv2x,veh10,2925,,2.93408,1,CAM,16,10.0,2925
txPower_23,nrv2x,veh10,2931,,2.93533,1,CAM,11,10.0,2931
txPower_23,nrv2x,veh10,2969,,2.97933,1,CAM,2,10.0,2969
txPower_23,nrv2x,veh10,2993,,2.99533,1,CAM,9,10.0,2993
txPower_23,nrv2x,veh10,3024,,3.03983,1,CAM,5,10.0,3024
txPower_23,nrv2x,veh10,3041,,3.05508,1,CAM,6,10.0,3041
txPower_23,nrv2x,veh10,3082,3.08281,,0,CAM,10,,3082
txPower_23,nrv2x,veh10,3079,,3.09758,1,CAM,12,10.0,3079
txPower_23,nrv2x,veh10,3123,,3.12633,1,CAM,8,10.0,3123
txPower_23,nrv2x,veh10,3125,,3.13408,1,CAM,16,10.0,3125
txPower_23,nrv2x,veh10,3131,,3.13533,1,CAM,11,10.0,3131
txPower_23,nrv2x,veh10,3129,,3.14758,1,CAM,14,10.0,3129
txPower_23,nrv2x,veh10,3142,,3.14808,1,CAM,4,10.0,3142
txPower_23,nrv2x,veh10,3169,,3.17933,1,CAM,2,10.0,3169
txPower_23,nrv2x,veh10,3193,,3.21283,1,CAM,9,10.0,3193
txPower_23,nrv2x,veh10,3224,,3.23983,1,CAM,5,10.0,3224
txPower_23,nrv2x,veh10,3241,,3.24533,1,CAM,6,10.0,3241
txPower_23,nrv2x,veh10,3274,,3.28258,1,CAM,13,10.0,3274
txPower_23,nrv2x,veh10,3282,3.28281,,0,CAM,10,,3282
txPower_23,nrv2x,veh10,3294,,3.29683,1,CAM,1,10.0,3294
txPower_23,nrv2x,veh10,3279,,3.29758,1,CAM,12,10.0,3279
txPower_23,nrv2x,veh10,3323,,3.32633,1,CAM,8,10.0,3323
txPower_23,nrv2x,veh10,3325,,3.33408,1,CAM,16,10.0,3325
txPower_23,nrv2x,veh10,3331,,3.33533,1,CAM,11,10.0,3331
txPower_23,nrv2x,veh10,3329,,3.34758,1,CAM,14,10.0,3329
txPower_23,nrv2x,veh10,3369,,3.37933,1,CAM,2,10.0,3369
txPower_23,nrv2x,veh10,3393,,3.41283,1,CAM,9,10.0,3393
txPower_23,nrv2x,veh10,3406,,3.42308,1,CAM,3,10.0,3406
txPower_23,nrv2x,veh10,3424,,3.43983,1,CAM,5,10.0,3424
txPower_23,nrv2x,veh10,3474,,3.48258,1,CAM,13,10.0,3474
txPower_23,nrv2x,veh10,3482,3.48281,,0,CAM,10,,3482
txPower_23,nrv2x,veh10,3479,,3.49758,1,CAM,12,10.0,3479
txPower_23,nrv2x,veh10,3523,,3.52633,1,CAM,8,10.0,3523
txPower_23,nrv2x,veh10,3525,,3.53408,1,CAM,16,10.0,3525
txPower_23,nrv2x,veh10,3531,,3.53533,1,CAM,11,10.0,3531
txPower_23,nrv2x,veh10,3529,,3.54758,1,CAM,14,10.0,3529
txPower_23,nrv2x,veh10,3569,,3.58383,1,CAM,2,10.0,3569
txPower_23,nrv2x,veh10,3624,,3.63233,1,CAM,5,10.0,3624
txPower_23,nrv2x,veh10,3679,,3.68008,1,CAM,12,10.0,3679
txPower_23,nrv2x,veh10,3674,,3.68258,1,CAM,13,10.0,3674
txPower_23,nrv2x,veh10,3682,3.68281,,0,CAM,10,,3682
txPower_23,nrv2x,veh10,3723,,3.72633,1,CAM,8,10.0,3723
txPower_23,nrv2x,veh10,3725,,3.73408,1,CAM,16,10.0,3725
txPower_23,nrv2x,veh10,3731,,3.73533,1,CAM,11,10.0,3731
txPower_23,nrv2x,veh10,3741,,3.74433,1,CAM,6,10.0,3741
txPower_23,nrv2x,veh10,3729,,3.74758,1,CAM,14,10.0,3729
txPower_23,nrv2x,veh10,3769,,3.78383,1,CAM,2,10.0,3769
txPower_23,nrv2x,veh10,3824,,3.83233,1,CAM,5,10.0,3824
txPower_23,nrv2x,veh10,3879,,3.88008,1,CAM,12,10.0,3879
txPower_23,nrv2x,veh10,3874,,3.88258,1,CAM,13,10.0,3874
txPower_23,nrv2x,veh10,3882,3.88281,,0,CAM,10,,3882
txPower_23,nrv2x,veh10,3894,,3.89683,1,CAM,1,10.0,3894
txPower_23,nrv2x,veh10,3925,,3.92833,1,CAM,16,10.0,3925
txPower_23,nrv2x,veh10,3931,,3.93533,1,CAM,11,10.0,3931
txPower_23,nrv2x,veh10,3929,,3.93958,1,CAM,14,10.0,3929
txPower_23,nrv2x,veh10,3923,,3.94183,1,CAM,8,10.0,3923
txPower_23,nrv2x,veh10,3942,,3.96033,1,CAM,4,10.0,3942
txPower_23,nrv2x,veh10,3969,,3.98383,1,CAM,2,10.0,3969
txPower_23,nrv2x,veh10,4006,,4.02308,1,CAM,3,10.0,4006
txPower_23,nrv2x,veh10,4024,,4.03233,1,CAM,5,10.0,4024
txPower_23,nrv2x,veh10,4074,,4.07808,1,CAM,13,10.0,4074
txPower_23,nrv2x,veh10,4079,,4.08008,1,CAM,12,10.0,4079
txPower_23,nrv2x,veh10,4082,4.08281,,0,CAM,10,,4082
txPower_23,nrv2x,veh10,4125,,4.12833,1,CAM,16,10.0,4125
txPower_23,nrv2x,veh10,4131,,4.13233,1,CAM,11,10.0,4131
txPower_23,nrv2x,veh10,4129,,4.13958,1,CAM,14,10.0,4129
txPower_23,nrv2x,veh10,4123,,4.14183,1,CAM,8,10.0,4123
txPower_23,nrv2x,veh10,4169,,4.18383,1,CAM,2,10.0,4169
txPower_23,nrv2x,veh10,4224,,4.23233,1,CAM,5,10.0,4224
txPower_23,nrv2x,veh10,4241,,4.24283,1,CAM,6,10.0,4241
txPower_23,nrv2x,veh10,4274,,4.27808,1,CAM,13,10.0,4274
txPower_23,nrv2x,veh10,4279,,4.28008,1,CAM,12,10.0,4279
txPower_23,nrv2x,veh10,4282,4.28281,,0,CAM,10,,4282
txPower_23,nrv2x,veh10,4273,,4.29858,1,CAM,17,10.0,4273
txPower_23,nrv2x,veh10,4325,,4.32833,1,CAM,16,10.0,4325
txPower_23,nrv2x,veh10,4331,,4.33233,1,CAM,11,10.0,4331
txPower_23,nrv2x,veh10,4329,,4.33958,1,CAM,14,10.0,4329
txPower_23,nrv2x,veh10,4323,,4.34183,1,CAM,8,10.0,4323
txPower_23,nrv2x,veh10,4369,,4.37658,1,CAM,2,10.0,4369
txPower_23,nrv2x,veh10,4393,,4.39833,1,CAM,9,10.0,4393
txPower_23,nrv2x,veh10,4469,,4.47658,1,CAM,2,10.0,4469
txPower_23,nrv2x,veh10,4474,,4.47808,1,CAM,13,10.0,4474
txPower_23,nrv2x,veh10,4479,,4.48008,1,CAM,12,10.0,4479
txPower_23,nrv2x,veh10,4482,4.48281,,0,CAM,10,,4482
txPower_23,nrv2x,veh10,4473,,4.49208,1,CAM,17,10.0,4473
txPower_23,nrv2x,veh10,4494,,4.49683,1,CAM,1,10.0,4494
txPower_23,nrv2x,veh10,4525,,4.52833,1,CAM,16,10.0,4525
txPower_23,nrv2x,veh10,4531,,4.53233,1,CAM,11,10.0,4531
txPower_23,nrv2x,veh10,4529,,4.53958,1,CAM,14,10.0,4529
txPower_23,nrv2x,veh10,4523,,4.54183,1,CAM,8,10.0,4523
txPower_23,nrv2x,veh10,4569,,4.57658,1,CAM,2,10.0,4569
txPower_23,nrv2x,veh10,4571,,4.58458,1,CAM,18,10.0,4571
txPower_23,nrv2x,veh10,4606,,4.61283,1,CAM,3,10.0,4606
txPower_23,nrv2x,veh10,4625,,4.62783,1,CAM,19,10.0,4625
txPower_23,nrv2x,veh10,4624,,4.64108,1,CAM,5,10.0,4624
txPower_23,nrv2x,veh10,4669,,4.67658,1,CAM,2,10.0,4669
txPower_23,nrv2x,veh10,4674,,4.67808,1,CAM,13,10.0,4674
txPower_23,nrv2x,veh10,4679,,4.68008,1,CAM,12,10.0,4679
txPower_23,nrv2x,veh10,4682,4.68281,,0,CAM,10,,4682
txPower_23,nrv2x,veh10,4673,,4.69208,1,CAM,17,10.0,4673
txPower_23,nrv2x,veh10,4725,,4.72833,1,CAM,16,10.0,4725
txPower_23,nrv2x,veh10,4731,,4.73233,1,CAM,11,10.0,4731
txPower_23,nrv2x,veh10,4729,,4.73958,1,CAM,14,10.0,4729
txPower_23,nrv2x,veh10,4723,,4.74183,1,CAM,8,10.0,4723
txPower_23,nrv2x,veh10,4741,,4.74283,1,CAM,6,10.0,4741
txPower_23,nrv2x,veh10,4742,,4.75583,1,CAM,4,10.0,4742
txPower_23,nrv2x,veh10,4769,,4.77658,1,CAM,2,10.0,4769
txPower_23,nrv2x,veh10,4771,,4.78458,1,CAM,18,10.0,4771
txPower_23,nrv2x,veh10,4825,,4.82783,1,CAM,19,10.0,4825
txPower_23,nrv2x,veh10,4869,,4.87658,1,CAM,2,10.0,4869
txPower_23,nrv2x,veh10,4874,,4.87808,1,CAM,13,10.0,4874
txPower_23,nrv2x,veh10,4882,4.88281,,0,CAM,10,,4882
txPower_23,nrv2x,veh10,4873,,4.88733,1,CAM,17,10.0,4873
txPower_23,nrv2x,veh10,4925,,4.92583,1,CAM,16,10.0,4925
txPower_23,nrv2x,veh10,4931,,4.93233,1,CAM,11,10.0,4931
txPower_23,nrv2x,veh10,4929,,4.93958,1,CAM,14,10.0,4929
txPower_23,nrv2x,veh10,4923,,4.94183,1,CAM,8,10.0,4923
txPower_23,nrv2x,veh10,4969,,4.97658,1,CAM,2,10.0,4969
txPower_23,nrv2x,veh10,4971,,4.98458,1,CAM,18,10.0,4971
txPower_23,nrv2x,veh10,5025,,5.02783,1,CAM,19,10.0,5025
txPower_23,nrv2x,veh10,5024,,5.04108,1,CAM,5,10.0,5024
txPower_23,nrv2x,veh10,5069,,5.07658,1,CAM,2,10.0,5069
txPower_23,nrv2x,veh10,5074,,5.07808,1,CAM,13,10.0,5074
txPower_23,nrv2x,veh10,5073,,5.08733,1,CAM,17,10.0,5073
txPower_23,nrv2x,veh10,5094,,5.11433,1,CAM,1,10.0,5094
txPower_23,nrv2x,veh10,5125,,5.12583,1,CAM,16,10.0,5125
txPower_23,nrv2x,veh10,5123,,5.13808,1,CAM,8,10.0,5123
txPower_23,nrv2x,veh10,5129,,5.13958,1,CAM,14,10.0,5129
txPower_23,nrv2x,veh10,5131,,5.14558,1,CAM,11,10.0,5131
txPower_23,nrv2x,veh10,5171,,5.18458,1,CAM,18,10.0,5171
txPower_23,nrv2x,veh10,5206,,5.21283,1,CAM,3,10.0,5206
txPower_23,nrv2x,veh10,5241,,5.24283,1,CAM,6,10.0,5241
txPower_23,nrv2x,veh10,5225,,5.24483,1,CAM,19,10.0,5225
txPower_23,nrv2x,veh10,5269,,5.27658,1,CAM,2,10.0,5269
txPower_23,nrv2x,veh10,5274,,5.27808,1,CAM,13,10.0,5274
txPower_23,nrv2x,veh10,5273,,5.28733,1,CAM,17,10.0,5273
txPower_23,nrv2x,veh10,5279,,5.29008,1,CAM,12,10.0,5279
txPower_23,nrv2x,veh10,5325,,5.32583,1,CAM,16,10.0,5325
txPower_23,nrv2x,veh10,5323,,5.33808,1,CAM,8,10.0,5323
txPower_23,nrv2x,veh10,5329,,5.33858,1,CAM,14,10.0,5329
txPower_23,nrv2x,veh10,5331,,5.34558,1,CAM,11,10.0,5331
txPower_23,nrv2x,veh10,5371,,5.38758,1,CAM,18,10.0,5371
txPower_23,nrv2x,veh10,5393,,5.40883,1,CAM,9,10.0,5393
txPower_23,nrv2x,veh10,5424,,5.44108,1,CAM,5,10.0,5424
txPower_23,nrv2x,veh10,5425,,5.44483,1,CAM,19,10.0,5425
txPower_23,nrv2x,veh10,5469,,5.47658,1,CAM,2,10.0,5469
txPower_23,nrv2x,veh10,5482,5.48281,,0,CAM,10,,5482
txPower_23,nrv2x,veh10,5473,,5.48733,1,CAM,17,10.0,5473
txPower_23,nrv2x,veh10,5474,,5.49508,1,CAM,13,10.0,5474
txPower_23,nrv2x,veh10,5523,,5.53808,1,CAM,8,10.0,5523
txPower_23,nrv2x,veh10,5529,,5.53858,1,CAM,14,10.0,5529
txPower_23,nrv2x,veh10,5531,,5.54558,1,CAM,11,10.0,5531
txPower_23,nrv2x,veh10,5542,,5.55333,1,CAM,4,10.0,5542
txPower_23,nrv2x,veh10,5571,,5.58758,1,CAM,18,10.0,5571
txPower_23,nrv2x,veh10,5625,,5.64483,1,CAM,19,10.0,5625
txPower_23,nrv2x,veh10,5669,,5.67658,1,CAM,2,10.0,5669
txPower_23,nrv2x,veh10,5673,,5.68733,1,CAM,17,10.0,5673
txPower_23,nrv2x,veh10,5674,,5.69508,1,CAM,13,10.0,5674
txPower_23,nrv2x,veh10,5694,,5.71433,1,CAM,1,10.0,5694
txPower_23,nrv2x,veh10,5723,,5.73808,1,CAM,8,10.0,5723
txPower_23,nrv2x,veh10,5729,,5.73858,1,CAM,14,10.0,5729
txPower_23,nrv2x,veh10,5741,,5.75708,1,CAM,6,10.0,5741
txPower_23,nrv2x,veh10,5771,,5.78758,1,CAM,18,10.0,5771
txPower_23,nrv2x,veh10,5806,,5.81283,1,CAM,3,10.0,5806
txPower_23,nrv2x,veh10,5824,,5.83208,1,CAM,5,10.0,5824
txPower_23,nrv2x,veh10,5825,,5.84483,1,CAM,19,10.0,5825
txPower_23,nrv2x,veh10,5873,,5.88633,1,CAM,17,10.0,5873
txPower_23,nrv2x,veh10,5869,,5.88858,1,CAM,2,10.0,5869
txPower_23,nrv2x,veh10,5879,,5.89008,1,CAM,12,10.0,5879
txPower_23,nrv2x,veh10,5874,,5.89508,1,CAM,13,10.0,5874
txPower_23,nrv2x,veh10,5923,,5.93808,1,CAM,8,10.0,5923
txPower_23,nrv2x,veh10,5929,,5.93858,1,CAM,14,10.0,5929
txPower_23,nrv2x,veh10,5971,,5.98758,1,CAM,18,10.0,5971
txPower_23,nrv2x,veh10,6025,,6.02583,1,CAM,16,10.0,6025
txPower_23,nrv2x,veh10,6031,,6.04183,1,CAM,11,10.0,6031
txPower_23,nrv2x,veh10,6025,,6.04483,1,CAM,19,10.0,6025
txPower_23,nrv2x,veh10,6082,6.08281,,0,CAM,10,,6082
txPower_23,nrv2x,veh10,6073,,6.08633,1,CAM,17,10.0,6073
txPower_23,nrv2x,veh10,6069,,6.08858,1,CAM,2,10.0,6069
txPower_23,nrv2x,veh10,6123,,6.13808,1,CAM,8,10.0,6123
txPower_23,nrv2x,veh10,6171,,6.18758,1,CAM,18,10.0,6171
txPower_23,nrv2x,veh10,6169,,6.18858,1,CAM,2,10.0,6169
txPower_23,nrv2x,veh10,6224,,6.23208,1,CAM,5,10.0,6224
txPower_23,nrv2x,veh10,6225,,6.24058,1,CAM,19,10.0,6225
txPower_23,nrv2x,veh10,6241,,6.25708,1,CAM,6,10.0,6241
txPower_23,nrv2x,veh10,6273,,6.28633,1,CAM,17,10.0,6273
txPower_23,nrv2x,veh10,6269,,6.28858,1,CAM,2,10.0,6269
txPower_23,nrv2x,veh10,6294,,6.31308,1,CAM,1,10.0,6294
txPower_23,nrv2x,veh10,6323,,6.33808,1,CAM,8,10.0,6323
txPower_23,nrv2x,veh10,6342,,6.35333,1,CAM,4,10.0,6342
txPower_23,nrv2x,veh10,6371,,6.38108,1,CAM,18,10.0,6371
txPower_23,nrv2x,veh10,6369,,6.38858,1,CAM,2,10.0,6369
txPower_23,nrv2x,veh10,6374,,6.39333,1,CAM,13,10.0,6374
txPower_23,nrv2x,veh10,6406,,6.40883,1,CAM,3,10.0,6406
txPower_23,nrv2x,veh10,6393,,6.41108,1,CAM,9,10.0,6393
txPower_23,nrv2x,veh10,6429,,6.43858,1,CAM,14,10.0,6429
txPower_23,nrv2x,veh10,6425,,6.44058,1,CAM,19,10.0,6425
txPower_23,nrv2x,veh10,6479,,6.48583,1,CAM,12,10.0,6479
txPower_23,nrv2x,veh10,6473,,6.48633,1,CAM,17,10.0,6473
txPower_23,nrv2x,veh10,6469,,6.48858,1,CAM,2,10.0,6469
txPower_23,nrv2x,veh10,6523,,6.53708,1,CAM,8,10.0,6523
txPower_23,nrv2x,veh10,6531,,6.54033,1,CAM,11,10.0,6531
txPower_23,nrv2x,veh10,6542,,6.55333,1,CAM,4,10.0,6542
txPower_23,nrv2x,veh10,6571,,6.58108,1,CAM,18,10.0,6571
txPower_23,nrv2x,veh10,6569,,6.58858,1,CAM,2,10.0,6569
txPower_23,nrv2x,veh10,6624,,6.63208,1,CAM,5,10.0,6624
txPower_23,nrv2x,veh10,6625,,6.64058,1,CAM,19,10.0,6625
txPower_23,nrv2x,veh10,6642,,6.65333,1,CAM,4,10.0,6642
txPower_23,nrv2x,veh10,6682,6.68281,,0,CAM,10,,6682
txPower_23,nrv2x,veh10,6673,,6.68633,1,CAM,17,10.0,6673
txPower_23,nrv2x,veh10,6723,,6.73708,1,CAM,8,10.0,6723
txPower_23,nrv2x,veh10,6725,,6.74158,1,CAM,16,10.0,6725
txPower_23,nrv2x,veh10,6742,,6.75508,1,CAM,4,10.0,6742
txPower_23,nrv2x,veh10,6741,,6.75958,1,CAM,6,10.0,6741
txPower_23,nrv2x,veh10,6771,,6.78108,1,CAM,18,10.0,6771
txPower_23,nrv2x,veh10,6769,,6.78858,1,CAM,2,10.0,6769
txPower_23,nrv2x,veh10,6825,,6.84058,1,CAM,19,10.0,6825
txPower_23,nrv2x,veh10,6842,,6.85508,1,CAM,4,10.0,6842
txPower_23,nrv2x,veh10,6873,,6.88333,1,CAM,17,10.0,6873
txPower_23,nrv2x,veh10,6874,,6.89333,1,CAM,13,10.0,6874
txPower_23,nrv2x,veh10,6894,,6.91308,1,CAM,1,10.0,6894
txPower_23,nrv2x,veh10,6929,,6.93233,1,CAM,14,10.0,6929
txPower_23,nrv2x,veh10,6923,,6.93708,1,CAM,8,10.0,6923
txPower_23,nrv2x,veh10,6942,,6.95508,1,CAM,4,10.0,6942
txPower_23,nrv2x,veh10,6971,,6.98108,1,CAM,18,10.0,6971
txPower_23,nrv2x,veh10,6969,,6.98858,1,CAM,2,10.0,6969
txPower_23,nrv2x,veh10,7006,,7.00883,1,CAM,3,10.0,7006
txPower_23,nrv2x,veh10,7024,,7.03408,1,CAM,5,10.0,7024
txPower_23,nrv2x,veh10,7031,,7.04033,1,CAM,11,10.0,7031
txPower_23,nrv2x,veh10,7025,,7.04058,1,CAM,19,10.0,7025
txPower_23,nrv2x,veh10,7042,,7.05508,1,CAM,4,10.0,7042
txPower_23,nrv2x,veh10,7073,,7.08333,1,CAM,17,10.0,7073
txPower_23,nrv2x,veh10,7079,,7.08583,1,CAM,12,10.0,7079
txPower_23,nrv2x,veh10,7123,,7.13708,1,CAM,8,10.0,7123
txPower_23,nrv2x,veh10,7142,,7.15508,1,CAM,4,10.0,7142
txPower_23,nrv2x,veh10,7169,,7.17108,1,CAM,2,10.0,7169
txPower_23,nrv2x,veh10,7171,,7.18108,1,CAM,18,10.0,7171
txPower_23,nrv2x,veh10,7229,,7.23233,1,CAM,14,10.0,7229
txPower_23,nrv2x,veh10,7225,,7.24058,1,CAM,19,10.0,7225
txPower_23,nrv2x,veh10,7242,,7.25508,1,CAM,4,10.0,7242
txPower_23,nrv2x,veh10,7241,,7.25958,1,CAM,6,10.0,7241
txPower_23,nrv2x,veh10,7282,7.28281,,0,CAM,10,,7282
txPower_23,nrv2x,veh10,7273,,7.28333,1,CAM,17,10.0,7273
txPower_23,nrv2x,veh10,7323,,7.33708,1,CAM,8,10.0,7323
txPower_23,nrv2x,veh10,7342,,7.35508,1,CAM,4,10.0,7342
txPower_23,nrv2x,veh10,7369,,7.37108,1,CAM,2,10.0,7369
txPower_23,nrv2x,veh10,7371,,7.37733,1,CAM,18,10.0,7371
txPower_23,nrv2x,veh10,7374,,7.39333,1,CAM,13,10.0,7374
txPower_23,nrv2x,veh10,7393,,7.39983,1,CAM,9,10.0,7393
txPower_23,nrv2x,veh10,7429,,7.43233,1,CAM,14,10.0,7429
txPower_23,nrv2x,veh10,7424,,7.43408,1,CAM,5,10.0,7424
txPower_23,nrv2x,veh10,7425,,7.44258,1,CAM,16,10.0,7425
txPower_23,nrv2x,veh10,7442,,7.45508,1,CAM,4,10.0,7442
txPower_23,nrv2x,veh10,7482,7.48281,,0,CAM,10,,7482
txPower_23,nrv2x,veh10,7473,,7.48333,1,CAM,17,10.0,7473
txPower_23,nrv2x,veh10,7494,,7.50983,1,CAM,1,10.0,7494
txPower_23,nrv2x,veh10,7523,,7.53608,1,CAM,8,10.0,7523
txPower_23,nrv2x,veh10,7531,,7.54283,1,CAM,11,10.0,7531
txPower_23,nrv2x,veh10,7542,,7.55508,1,CAM,4,10.0,7542
txPower_23,nrv2x,veh10,7569,,7.57108,1,CAM,2,10.0,7569
txPower_23,nrv2x,veh10,7571,,7.57733,1,CAM,18,10.0,7571
txPower_23,nrv2x,veh10,7582,7.58281,,0,CAM,10,,7582
txPower_23,nrv2x,veh10,7606,,7.60933,1,CAM,3,10.0,7606
txPower_23,nrv2x,veh10,7629,,7.63233,1,CAM,14,10.0,7629
txPower_23,nrv2x,veh10,7642,,7.65508,1,CAM,4,10.0,7642
txPower_23,nrv2x,veh10,7669,,7.67108,1,CAM,2,10.0,7669
txPower_23,nrv2x,veh10,7682,7.68281,,0,CAM,10,,7682
txPower_23,nrv2x,veh10,7673,,7.68333,1,CAM,17,10.0,7673
txPower_23,nrv2x,veh10,7679,,7.68758,1,CAM,12,10.0,7679
txPower_23,nrv2x,veh10,7723,,7.73608,1,CAM,8,10.0,7723
txPower_23,nrv2x,veh10,7741,,7.75958,1,CAM,6,10.0,7741
txPower_23,nrv2x,veh10,7771,,7.77733,1,CAM,18,10.0,7771
txPower_23,nrv2x,veh10,7782,7.78281,,0,CAM,10,,7782
txPower_23,nrv2x,veh10,7769,,7.78508,1,CAM,2,10.0,7769
txPower_23,nrv2x,veh10,7829,,7.83233,1,CAM,14,10.0,7829
txPower_23,nrv2x,veh10,7824,,7.83408,1,CAM,5,10.0,7824
txPower_23,nrv2x,veh10,7825,,7.83708,1,CAM,19,10.0,7825
txPower_23,nrv2x,veh10,7882,7.88281,,0,CAM,10,,7882
txPower_23,nrv2x,veh10,7873,,7.88333,1,CAM,17,10.0,7873
txPower_23,nrv2x,veh10,7869,,7.88508,1,CAM,2,10.0,7869
txPower_23,nrv2x,veh10,7874,,7.89408,1,CAM,13,10.0,7874
txPower_23,nrv2x,veh10,7893,,7.89983,1,CAM,9,10.0,7893
txPower_23,nrv2x,veh10,7923,,7.93608,1,CAM,8,10.0,7923
txPower_23,nrv2x,veh10,7982,7.98281,,0,CAM,10,,7982
txPower_23,nrv2x,veh10,7969,,7.98508,1,CAM,2,10.0,7969
txPower_23,nrv2x,veh10,7971,,7.98808,1,CAM,18,10.0,7971
txPower_23,nrv2x,veh10,8029,,8.03233,1,CAM,14,10.0,8029
txPower_23,nrv2x,veh10,8031,,8.04283,1,CAM,11,10.0,8031
txPower_23,nrv2x,veh10,8082,8.08281,,0,CAM,10,,8082
txPower_23,nrv2x,veh10,8069,,8.08508,1,CAM,2,10.0,8069
txPower_23,nrv2x,veh10,8093,,8.09983,1,CAM,9,10.0,8093
txPower_23,nrv2x,veh10,8094,,8.11283,1,CAM,1,10.0,8094
txPower_23,nrv2x,veh10,8125,,8.14258,1,CAM,16,10.0,8125
txPower_23,nrv2x,veh10,8182,8.18281,,0,CAM,10,,8182
txPower_23,nrv2x,veh10,8173,,8.18483,1,CAM,17,10.0,8173
txPower_23,nrv2x,veh10,8169,,8.18508,1,CAM,2,10.0,8169
txPower_23,nrv2x,veh10,8171,,8.18808,1,CAM,18,10.0,8171
txPower_23,nrv2x,veh10,8206,,8.20808,1,CAM,3,10.0,8206
txPower_23,nrv2x,veh10,8223,,8.23283,1,CAM,8,10.0,8223
txPower_23,nrv2x,veh10,8224,,8.23308,1,CAM,5,10.0,8224
txPower_23,nrv2x,veh10,8229,,8.23858,1,CAM,14,10.0,8229
txPower_23,nrv2x,veh10,8241,,8.25508,1,CAM,6,10.0,8241
txPower_23,nrv2x,veh10,8282,8.28281,,0,CAM,10,,8282
txPower_23,nrv2x,veh10,8269,,8.28508,1,CAM,2,10.0,8269
txPower_23,nrv2x,veh10,8279,,8.28758,1,CAM,12,10.0,8279
txPower_23,nrv2x,veh10,8293,,8.29783,1,CAM,9,10.0,8293
txPower_23,nrv2x,veh10,8382,8.38281,,0,CAM,10,,8382
txPower_23,nrv2x,veh10,8371,,8.38808,1,CAM,18,10.0,8371
txPower_23,nrv2x,veh10,8374,,8.39408,1,CAM,13,10.0,8374
txPower_23,nrv2x,veh10,8425,,8.42608,1,CAM,19,10.0,8425
txPower_23,nrv2x,veh10,8429,,8.43858,1,CAM,14,10.0,8429
txPower_23,nrv2x,veh10,8442,,8.45683,1,CAM,4,10.0,8442
txPower_23,nrv2x,veh10,8473,,8.48483,1,CAM,17,10.0,8473
txPower_23,nrv2x,veh10,8469,,8.48508,1,CAM,2,10.0,8469
txPower_23,nrv2x,veh10,8493,,8.49783,1,CAM,9,10.0,8493
txPower_23,nrv2x,veh10,8523,,8.53283,1,CAM,8,10.0,8523
txPower_23,nrv2x,veh10,8531,,8.53733,1,CAM,11,10.0,8531
txPower_23,nrv2x,veh10,8573,,8.58483,1,CAM,17,10.0,8573
txPower_23,nrv2x,veh10,8571,,8.58808,1,CAM,18,10.0,8571
txPower_23,nrv2x,veh10,8574,,8.58933,1,CAM,13,10.0,8574
txPower_23,nrv2x,veh10,8624,,8.63308,1,CAM,5,10.0,8624
txPower_23,nrv2x,veh10,8631,,8.63733,1,CAM,11,10.0,8631
txPower_23,nrv2x,veh10,8629,,8.63858,1,CAM,14,10.0,8629
txPower_23,nrv2x,veh10,8673,,8.68483,1,CAM,17,10.0,8673
txPower_23,nrv2x,veh10,8669,,8.68508,1,CAM,2,10.0,8669
txPower_23,nrv2x,veh10,8693,,8.69783,1,CAM,9,10.0,8693
txPower_23,nrv2x,veh10,8694,,8.71283,1,CAM,1,10.0,8694
txPower_23,nrv2x,veh10,8725,,8.73508,1,CAM,16,10.0,8725
txPower_23,nrv2x,veh10,8731,,8.73733,1,CAM,11,10.0,8731
txPower_23,nrv2x,veh10,8741,,8.75508,1,CAM,6,10.0,8741
txPower_23,nrv2x,veh10,8773,,8.78483,1,CAM,17,10.0,8773
txPower_23,nrv2x,veh10,8769,,8.78508,1,CAM,2,10.0,8769
txPower_23,nrv2x,veh10,8771,,8.78633,1,CAM,18,10.0,8771
txPower_23,nrv2x,veh10,8774,,8.78933,1,CAM,13,10.0,8774
